Title	Debate	Date	Participants	Moderators	Speaker	Text
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	Oh, no, it will cost jobs, but that’s not — let me say this. I’d rather, if you gave me 2 bad choices —
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	I’d rather have some jobs left here than just see everything head south, see?
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	No, I’m saying our principal need now is to stabilize the tax base, which is the job base, and create a growing, dynamic base. Now please, folks, if you don’t hear anything else I say, remember where the — millions of people at work are our tax base. Jim, one quick point. If you confiscate the Forbes 400 wealth, take it all, you cannot balance the budget this year. Kind of gets your head straight about where the taxes, year in and year out, have gotta come from. Millions and millions of people at work.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	Or do you just keep lunging in at will? I thought we were going to have equal time, but maybe I just have to interrupt the other 2. Is that the way it works?
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	Now that we’ve talked all around the problem about free trade, let’s go again to the center of the bull’s- eye.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	I just want to make — foreign lobbyists, this whole thing. Our country has sold out to foreign lobbyists. We don’t have free trade. Both parties have foreign lobbyists on leaves in key roles in their campaigns. And if there’s anything more unwise than that, I don’t know what it is. Every debate I bring this up, and nobody ever addresses it. I would like for them to look you in the eye and tell you why they have people representing foreign countries working on their campaigns. And you know, you’ve seen the list, I’ve seen the list, we won’t go into the names, but no wonder they — if I had those people around me all day every day, telling me it was fair and free, I might believe it. But if I look at the facts as a businessman, it’s so tilted, the first thing you ought to do is just say, guys, if you like these deals so well, we’ll give you the deal you gave us. Now, Japanese couldn’t unload the cars in this country if they had the same restrictions we had, and on and on and on and on and on. I suggest to you that the core problem — 1 country spent $400 million lobbying in 1988, our country. And it goes on and on. And you look at a who’s who in these campaigns around the 2 candidates. They’re foreign lobbyists taking leaves. What do you think they’re going to do when the campaign’s over? Go back to work at 30,000 bucks a month representing some other country. I don’t believe that’s in the American people’s interest. I don’t have a one of them, and I haven’t taken a penny of foreign money, and I never will.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	And as soon as I found it out, he went out the door. (Laughter)
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	One quick relevant specific. We’re getting ready to dismantle the airlines industry in our country, and none of you know it. And I doubt in all candor if the president knows it. But this deal that we’re doing with BAC and US Air and KLM and Northwest, guess who’s on the president’s campaign big time: a guy from Northwest. This deal is terribly destructive to the US airline industry. One of the largest industries in the world is the travel and tourist business. We won’t be making airplanes in this country 10 years from now if we let deals like this go through. If the president has any interest tonight, I’ll detail it to you; I won’t take 10 minutes tonight. All these things take a few minutes. But that’s happening as we sit here today. We hammerlock the American companies — American Airlines, Delta — the last few great we have, because we’re trying to do this deal with these 2 European companies. And never forget, they’ve got Airbus over there, and it’s a government-owned, privately owned, consortium across Europe. They’re dying to get the commercial airline business. Japan is trying to get the commercial airline business. I don’t think there are any villains inside government on this issue, but there’s sure a lot of people who don’t understand business. And maybe you need somebody up there who understands when you’re getting your pocket picked.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	I’ve volunteered. Now, look, I’m just kind of a, you know, cur dog here; I was put on the ballot by the people, not special interests. So I have to stand up for myself. Now, Jim, let me get it out. On the 2nd debate, I offered, since both sides want the enterprise zones and we can’t get together, I said I’ll take a few days off and go to Washington and hold hands with you and we’ll get it done. I’ll take a few days off and hold hands with you and get this airlines thing straightened, because that’s important to this country. That’s kind of pathetic I have to do it — and nobody’s called me yet to come up, I might mention. (Laughter)
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	But if they do — if they do, it’s easy to fix. If you all want the enterprise zones, why don’t we pass the dang thing and do it, right?
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	I’ve spent my whole adult life very close to the military. I feel very strongly about the people who go into battle for our country. I appreciate their idealism, their sacrifices. Appreciate the sacrifices their families make. That’s been displayed again and again in a very tangible way. I look on this as history. I don’t look on it personally as relevant, and I consider it really a waste of time tonight, when you consider the issues that face our country right now.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	101 in leadership is be accountable for what you do. Let’s go back to the tax and budget summit briefly. Nobody ever told the American people that we increased spending $1.83 for every dollar of taxes raised. That’s absolutely unconscionable. Both parties carry a huge blame for that on their shoulders. This was not a way to pay down the deficit. This was a trick on the American people. That’s not leadership. Let’s go back in terms of accepting responsibility for your actions. If you create Saddam Hussein, over a 10-year period, using billions of dollars of US taxpayer money, step up to the plate and say it was a mistake. If you create Noriega, using taxpayer money, step up to the plate and say it was a mistake. If you can’t get your act together to pick him up one day when a Panamanian major has kidnapped him and a special forces team is 400 yards away and it’s a stroll across the park to get him, and if you can’t get your act together, at least pick up the Panamanian major, who they then killed, step up to the plate and admit it was a mistake. That’s leadership, folks. Now, leaders will always make mistakes. We’ve created, and I’m not aiming at any one person here, I’m aiming at our government — nobody takes responsibility for anything. We’ve gotta change that.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	You’re talking about 2 different subjects. In order to lead, you first have to use the White House as a bully pulpit and lead; then you have to develop consensus or you can’t get anything done, and that’s where we are now. We can’t get anything done. How do you get anything done when you’ve got all of these political action committees, all of these thousands of registered lobbyists — 40,000 registered lobbyists, 23,000 special interest groups — and the list goes on and on and on. And the average citizen out here is just working hard every day. You’ve got to go to the people. I just love the fact that everybody, particularly in the media, goes bonkers over the town hall. I guess it’s because you will lose your right to tell them what to think. The point is, they’ll get to decide what to think. (Laughter and applause) I love the fact that people will listen to a guy with a bad accent and a poor presentation manner talking about flip charts for 30 minutes, because they want the details. See, all the folks up there at the top said the attention span of the American people is no more than 5 minutes, they won’t watch it. They’re thirsty for it. You want to have a new program in this country. If you get grassroots America excited about it, and if they tap Congress on the shoulder and say do it, Charlie, it’ll happen. And that’s a whole lot different from these fellows running up and down the halls whispering in their ears now and promising campaign funds for the next election if they do it. Now, I think that’s going back to where we started. That’s having a government from the people. I think that’s the essence of leadership, rather than cutting deals in dark rooms in Washington.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	Well, I come from the computer business, and everybody knows the women are more talented than the men. So we have a long history of having a lot of talented women. One of our first officers was a woman, the chief financial officer. She was a director. And it was so far back, it was considered so odd, and even though we were a tiny, little company at the time, it made all the national magazines. But in terms of being influenced by women and being a minority, there they are right out there, my wife and my 4 beautiful daughters, and I just have 1 son, so he and I are surrounded by women, giving — telling us what to do all the time. (Laughter) And the rest of my minute, I want to make a very brief comment here in terms of Saddam Hussein. We told him that we wouldn’t get involved with his border dispute, and we’ve never revealed those papers that were given to Ambassador Glaspie on July the 25th. I suggest, in the sense of taking responsibility for your actions, we lay those papers on the table. They’re not the secrets to the nuclear bomb. Secondly, we got upset when he took the whole thing, but to the ordinary American out there who doesn’t know where the oil fields are in Kuwait, they’re near the border. We told him he could take the northern part of Kuwait, and when he took the whole thing, we went nuts. And if we didn’t tell him that, why won’t we even let the Senate Foreign Relations Committee and the Senate Intelligence Committee see the written instructions for Ambassador Glaspie?
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	If you have time, go through Nexis and Lexis, pull all the old news articles, look at what Ambassador Glaspie said all through the fall and what-have-you, and then look at what she and Kelly and all the others in State said at the end when they were trying to clean it up. And talk to any head of any of those key committees in the Senate. They will not let them see the written instructions given to Ambassador Glaspie. And I suggest that in a free society owned by the people, the American people ought to know what we told Ambassador Glaspie to tell Saddam Hussein, because we spent a lot of money and risked lives and lost lives in that effort, and did not accomplish most of our objectives. We got Kuwait back to the emir but he’s still not his nuclear, his chemical, his bacteriological and he’s still over there, right? I’d like to see those written instructions.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	No. They’re not correct and if you look at my life, until I got involved in this effort, I was one person. And then after the Republican dirty tricks group got through with me I’m another person, which I consider an absolutely sick operation. And all of you in the press know exactly what I’m talking about. They investigated every single one of my children. They investigated my wife. They interviewed all of my children’s friends from childhood on. They went to extraordinary sick lengths, and I just found it amusing that they would take 2 or 3 cases where I was involved in lawsuits and would engage an investigator — the lawyers would engage an investigator, which is common. And the only difference between me and any other businessman that has the range of businesses that I have is I haven’t had that many lawsuits. So that’s just another one of those little fruit-loopy things they make up to try to, instead of facing issues, to try to redefine a person that’s running against them. This goes on night and day. I will do everything I can, if I get up there, to make dirty tricks a thing of the past. One of the 2 groups has raised it to an art form. It’s a sick art form. Now, let’s go back to Saddam Hussein. We gave Ambassador Glaspie written instructions. That’s a fact. We’ve never let the Congress and the Foreign Relations, Senate Intelligence Committees see them. That’s a fact. Ambassador Glaspie did a lot of talking right after July 25 and that’s a fact and it’s in all the newspapers. And you pull all of it at once and read it and I did, and it’s pretty clear what she and Kelly and the other key guys around that thing thought they were doing. Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October. So I say this is very simple. Saddam Hussein released a tape, as you know, claiming it was a transcript of their meeting, where she said we will not become involved in your border dispute and, in effect, you can take the northern part of the country. We later said no, that’s not true. I said well, this is simple. What were her written instructions? We guard those like the secrets of the atomic bomb, literally. Now, I say whose country is this? This is ours. Who will get hurt if we lay those papers on the table? The worst thing is, again, it’s a mistake. Nobody did any of this with evil intent. I just object to the fact that we cover up and hide things. Whether it’s Iran-contra, Iraq-gate or you name it, it’s a steady stream.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	Well, nobody’s gotten into the real issue yet on the savings and loan again — nobody’s got a business background, I guess. The whole problem came up in 1984. The president of the US was told officially it was a $20-billion problem. These crooks — now, Willie Sutton would have gone to own a savings and loan rather than rob banks, because he robbed banks because that’s where the money is; owning a savings and loan is where the money was. Now, in 1984 they were told. I believe the vice president was in charge of deregulation. Nobody touched that tar baby till the day after election in 1988 because they were flooding both parties with crooked PAC money, and it was in many cases stolen PAC money. Now, you and I never got a ride on a lot of these yachts and fancy things it bought, but you and I are paying for it. And they buried it till right after the election. Now, if you believe The Washington Post and you believe this extensive study that’s been done — and I’m reading it — right after election day this year they’re going to hit us with a hundred banks, it will be a $100-billion problem. Now, if that’s true, just tell me now. I’m grownup, I can deal with it, I’ll pay my share. But just tell me now; don’t bury until after the election twice. I say that to both political parties. The people deserve that since we have to pick up the tab; you got the PAC money, we’ll pay the tab. Just tell us.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	The debt and the deficit. Well, if you watched my television show the other night, you saw it. And if you watch it Thursday, Friday, Saturday this week, you’ll get more. A shameless plug there, Mr. President. But in a nutshell we’ve got to reform our government or we won’t get anything done. We have a government that doesn’t work. All these specific examples I’m giving tonight — if you had a business like that, they’d be leading you away and boarding up the doors. We have a government that doesn’t work. It’s supposed to come from the people, it comes at the people. The people need to take their government back. You’ve got to reform Congress, they’ve got to be servants of the people again; you’ve got to reform the White House. We’ve got to turn this thing around. And it’s a long list of specific items. And I’ve covered it again and again in print and on television. But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve. Who can give themselves a 23% pay raise anywhere in the world except Congress? Who would have 1200 airplanes worth 2 billion a year just to fly around in? I don’t have a free reserved parking place at Natl Airport, why should my servants? I don’t have an indoor gymnasium and an indoor tennis and an indoor every other thing they can think of; I don’t have a place where I can go make free TV to send to my constituents to try to brainwash them to elect me the next time. And I’m paying for all that for those guys. I’m going to be running an ad pretty soon that shows they promised us they were going to hold the line on spending at the tax and budget summit, and I’m going to show how much they’ve increased this little stuff they do for themselves. And it is silly putty, folks, and the American people have had enough of it. Step one, if I get up there, we’re going to clean that up. You say, how can I get Congress to do that? I’ll have millions of people at my shoulder, shoulder to shoulder with me, and we will see it done work speed — because it’s wrong. We’ve turned the country upside down.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	So I’m the only one that’s untarnished at this point?
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	I’m sure I’ll do it before it’s over. (Laughter) Key thing here, see, we all come up with images. Images don’t fix anything. I think — you know, I’m starting to understand it. You stay around this long enough, you think about — if you talk about it in Washington, you think you did it. If you’ve been on television about it, you think you did it. (Laughter) What we need is people to stop talking and start doing. Now, our real problem here is they both have plans that will not work. The Wall Street Journal said your numbers don’t add up. And you can take it out on charts, you look at all the studies the different groups have done, you go out 4, 5, 6 years, we’re still drifting along with a huge deficit. So let’s come back to harsh reality, and what I — you know, everybody says, gee, Perot, you’re tough. I’m saying, well, this is not as tough as World War II and it’s not as tough as the revolution. And it’s fair, shared sacrifice to do the right thing for our country and for our children. And it will be fun if we all work together to do it.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	I’m totally focussed on the fact that we may have bank failures and nobody answered it. I’m totally focussed on the fact that we are still evading the issue of the Glaspie papers. I’m totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don’t. So I am still focussed on gridlock, I guess. And I am also focussed on the fact that isn’t it a paradox that we have the highest productivity in our workforce in the industrialized world and at the same time have the largest trade deficit, and at the same time rank behind 9 other nations in what we pay our most productive people in the world, and we’re losing whole industries overseas. Now, can’t somebody agree with me that the government is breaking business’s legs with these trade agreements? They’re breaking business’s legs in a number of different ways. We have an adversarial relationship that’s destroying jobs and sending them overseas while we have the finest workers in the world. Keep in mind a factory worker has nothing to do with anything except putting it together on the factory floor. It’s our obligation to make sure that we give him the finest products in the world to put together and we don’t break his legs in the process.
October 19, 1992 Debate Transcript	The Third Clinton-Bush-Perot Presidential Debate	1992-10-19	Clinton-Bush-Perot	JIM LEHRER	PEROT	To the millions of fine decent people who did the unthinkable and took their country back in their own hands and put me on the ballot, let me pledge to you that tonight is just the beginning. These next 2 weeks we will be going full steam ahead to make sure that you get a voice and that you get your country back. This Thursday night on ABC from 8:30 to 9, Friday night on NBC from 8 to 8:30, and Saturday night on CBS from 8 to 8:30, we’ll be down in the trenches under the hood working on fixin’ the old car to get it back on the road. Now, the question is, can we win? Absolutely we can win, because it’s your country. Question really is who do you want in the White House. It’s that simple. Now, you got to stop letting these people tell you who to vote for, you got to stop letting these folks in the press tell you you’re throwing your vote away — you got to start using your own head. Then the question is, can we govern? I love that one. The “we” is you and me. You bet your hat we can govern because we will be in there together and we will figure out what to do, and you won’t tolerate gridlock, you won’t tolerate endless meandering and wandering around, and you won’t tolerate non-performance. And, believe me, anybody that knows me understands I have a very low tolerance for non-performance also. Together we can get anything done. The president mentioned that you need the right person in a crisis. Well, folks, we got one, and that one is a financial crisis. Pretty simply, who’s the best-qualified person up here on the stage to create jobs? Make your decision and vote on November the 3rd. I suggest you might consider somebody who’s created jobs. Who’s the best person to manage money? I suggest you pick a person who’s successfully managed money. Who’s the best person to get results and not talk? Look at the record and make your decision. And, finally, who would you give your pension fund and your savings account to manage? And, last one, who would you ask to be the trustee of your estate and take care of your children if something happened to you? Finally, to you students up there — God bless you, I’m doing this for you: I want you to have the American dream. To the American people, I’m doing this because I love you. That’s it. Thank you very much.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	REP. JOHN B. ANDERSON	Miss Loomis, I think it’s very appropriate that the first question in this first debate of Campaign ’80 should relate to the economy of the country, because it seems to me that the people who are watching us tonight – 221 million Americans – are truly concerned about the poor rate of performance of the American economy over the last four years. Governor Reagan is not responsible for what has happened over the last four years, nor am I. The man who should be here tonight to respond to those charges chose not to attend. But I want to answer as specifically as I can the question that you have just put to me. Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter. I simply think that when we are confronting a budget deficit this year – and this fiscal year will end in about 10 days, and we are confronted with the possibility of a deficit of $60 billion, perhaps as much as $63 billion – that that simply would be irresponsible. That, once again, the printing presses will start to roll; once again we will see the monetization of that debt result in a higher rate of inflation. Even though we’ve seen some hopeful signs, perhaps, in the flash report on the third quarter, that perhaps the economy is coming out of the recession, we’ve also seen the rise in the rate of the prime; we have seen mortgage rates back up again, a sure sign of inflation in the housing industry. What I would propose, and I proposed it way back in March when I was a candidate in my own state of Illinois, I proposed $11.3 billion, specifically, in cuts in the Federal budget. I think we’ve got to have fiscal restraint. And I said at that time that one of the things that we could do, that perhaps would save as much as $5 billion to $7 billion, according, to one of the leading members of the House Budget Committee, was to recalculate the index that is used to determine the cost of living benefits that are paid to civil service retirees, to military retirees. That we ought to … in addition to that, we ought to pay those retirement benefits on the basis of once a year, rather than twice a year, and save $750 billion. In other words….
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Mr. Movers, in addition to saying that this is no time for a tax cut, in view of the incipient signs of renewed inflation, in addition to calling for restraint in Federal spending, 15 months ago, I also suggested we ought to have an emergency excise tax on gasoline. I say that because I think, this year, we will send $90 billion out of this country to pay for imported oil, even though that. those imports have been reduced. And since I first made that proposal 15 months ago, the price of gasoline, which was then $.80, has gone up to about $1.30. In other words, we’ve had a huge increase of about $.50 a gallon since that time, and all of that increase has gone out of this country – or much of it – into the pockets of OPEC oil producers. Whereas I have proposed we ought to take. put that tax on here at home, reduce our consumption of that imported oil. Recycle those proceeds, then, back into the pockets of the American workers by reducing their tax payments. their Social Security tax payments by 50%. That, I think, in addition, would be an anti-inflationary measure that would strengthen the economy of this country.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Well, Mr. Greenberg, I simply cannot allow to go unpassed the statements that have just been made by Mr. Reagan, who once again, has demonstrated, I think, a total misunderstanding of the energy crisis that confronts, not only this country, but the world, when he suggests that we have 27 years’ supply of natural gas, 47 years’ supply of oil, and all the rest, and that we really. all we have to do is to get the Government off the back of the oil industry, and that’s going to be enough. I agree with what I think is the major premise of your question, sir, that we are going to have to create a new conservation ethic in the minds of the American people. and that’s simply why I proposed, 15 months ago, the emergency excise tax on gasoline that I did. I did it as a security measure to be sure, because I would rather see us reduce the consumption of imported oil than have to send American boys to fight in the Persian Gulf. But at the same time, I think it’s going to take a dramatic measure of that kind to convince the American people that we will have to reduce the use of the private automobile. We simply cannot have people sitting one behind the wheel of a car in these long traffic jams going in and out of our great cities. We are going to have to resort to van pooling, to car pooling. We’re going to have to develop better community transportation systems, so that with buses and light rail, we can replace the private automobile in those places where it clearly is not energy-efficient. I think that, with respect to housing, when we are consuming, even though our per capita income today is about the same as that of the Federal Republic of Germany, we are consuming about, by a factor of two, the amount of energy that they consume in that country. Surely, there are things that we can do in the retrofitting, ;n the redesign of our homes, not only of our houses, but of our commercial structures, as well, that will make it possible for us to achieve. According to one study that was published a short time ago – the Harvard Business School study – indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today. So I think, yes, we will have to change in a very appreciable way, some of the lifestyles that we now enjoy.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Mr. Greenberg, I think my opponent in this debate tonight is overlooking one other very important fact. And that is, that we cannot look at this as simply a national problem. Even though it’s true that, perhaps, between now and the end of the decade, our total consumption of oil may not increase by more than, perhaps, a million or 2 million barrels of oil a day. The rest of the Western world, we are told, may see its consumption increase from 51 million barrels to about 66 million. And that additional 15 million barrels is going to cause scarcity. It is going to cause scarcity in world markets because there are at least five reputable studies, one even by the American Petroleum Institute itself, that, I think, clearly indicate that somewhere along around the end of the present decade, total world demand for oil is simply going to exceed total available supplies. I think that conservation – I think that a change in lifestyles – is necessary, and we had better begin to plan for that now rather than later.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Mr. Corddry, I am well aware of the present deficiencies in the Armed Forces of this country. When you have a report, as we did recently, that six out of 10 CONUS Divisions in this country – Continental United States Army Divisions – simply could not pass a readiness test: that two out of three divisions that were to be allocated to the so-called Rapid Deployment Force could not meet a readiness test. And in most cases, that failure to meet the test was because of a lack of manning requirements, an inability to fill many of the slots in those divisions. Yes, I have seen figures that indicate that perhaps as of September, 1980 – this very month – that there is a shortage of about 104,000 in the ranks between E-4 and E-9. And there were reports. public reports not long ago about ships that could not leave American ports because of a lack of crews. I talked to one of the leading former chiefs of Naval operations in my office a few weeks ago, who told me about 25,000 Chief Petty Officers being short. But, I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 – and I worked hard for it and supported it – we simply have failed to keep pace with the cost of living. And today, on the average, the average serviceman is at least 15% – and I happen to think that’s a very modest estimate – 15% below what has happened to the cost of living over that period of time. And as a result, the families of some of our young servicemen are on food stamps today. And I think that’s shocking; it’s shameful. So, yes, I told the American Legion National! Convention, the VFW National Convention – when I spoke to each of those bodies – I outlined a very specific program of increasing pay and allowances, reenlistment bonuses. That only makes sense. But I would leave you with this thought, sir, to be quite specific in my answer to your question: that, of course, to protect the vital interests of this country, if that became impossible; if I could not, despite the very best efforts that I asked the Congress to put forward, to raise those pay and incentives and allowances, of course, I would not leave this country go undefended.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Mr. Moyers. I must say that I think I have better opportunity, however, of finding the necessary funds to pay what, admittedly, will be very, very substantial sums of money. We signed one bill. or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million – a half a billion dollars. That is just a downpayment, in my opinion. But, unlike Governor Reagan, I do not support a boondoggle like the MX missile. I’ve just gotten a report from the Air Force that indicates that the 30-year lifecycle cost of that system is going to be $100 billion. The initial cost is about $54 billion, and then when you add in the additional costs – not only the construction of the system, the missiles and the personnel, and so on – when you add in the additional costs over the lifecycle of that system, over $100 billion. I would propose to save the taxpayers of this country from that kind of costly boondoggle.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Mr. May, I recently saw a Princeton University study that indicated that the cities of America – the large cities of this country – are in worse shape today than they were in 1960. It seems to totally belie the claim that I heard President Carter make a few days ago, that he was the first President that had come forth with a real urban strategy to meet the problems of urban America. Incidentally, just this past week, the crown jewel in that program that he had devised was stolen, I guess, because a conference committee turned down the ambitious plan that he had to increase the amount of money that would be available to the Economic Development Administration for loan guarantees and direct loans and credits. I’m happy to say that, in contrast to that, the Anderson-Lucey platform for America, program for the 80s, has devoted considerable time, and in very specific detail, we have talked about two things that ought to be done to aid urban America. We call, first of all, for the creation of a $4 billion urban reinvestment trust fund to do exactly what you spoke about in your question – to rebuild the streets, to rebuild the cities, the leaking water mains. I was in North Pittsburgh – I think it was a few weeks ago, on my campaign – the water mains in that city had begun to leak, and literally, there wasn’t money available to fix them. And until we can begin to recreate the basic infrastructure of the great cities of America, particularly in the upper Midwest and in the Northeast, they simply are not going to provide the kind of economic climate that will enable them to retain industry, enable them to retain the kind of solid industrial base that they need, so that they can provide jobs. We have also provided in our program for a $4 billion Community Trust Fund, and we’ve told you where the money is coming from. It’s going to come from the dedication, by 1984, of the excise revenues that today are being collected by the Federal Government on alcohol and tobacco. That money, I think, ought to be put into rebuilding the base of our cities. In addition to that, jobs programs to re-employ the youth in our cities would be very high on my priority list, both the Youth Opportunities Act of 1980 and a billion-dollar program that I would recommend to put youth to work in energy projects, in conservation projects, in projects that would carry out some of the great national goals of our country.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Well, of course, where has the private sector been, Governor Reagan, during the years that our cities have been deteriorating? It seems to me that to deny the responsibility of the Federal Government to do something about our crumbling cities is to deny the opportunity for one thing: To 55% of the black population of our country that is locked within the inner cities of the metropolitan areas of our country. We simply cannot ignore the fact that, in those cities today, we have 55% youth unemployment among black and Hispanic youth. And why is that? It’s because they have lost their industry. And why have they lost their industry? It’s because they no longer present the kind of viable economic climate that makes it possible for industry to remain there, or to locate there. I think Government has a responsibility to find jobs for the youth of this country, and that the place to start is to assist in the very important and necessary task of helping cities rebuild.
September 21, 1980 Debate Transcript	The Anderson-Reagan Presidential Debate	1980-09-21	Anderson-Reagan	MR. MOYERS	ANDERSON	Miss Quinn, I would be very happy to accept the challenge of your question tonight, to tell the voters of this country exactly what I think it’s going to cost, because I believe that all too often in past elections, politicians have simply been promising people things that they cannot deliver. When these Presidential Debates were held just four years ago, I remember the incumbent President, who was willing to debate, President Ford, telling the American people that they simply ought not to vote for somebody who promised more than they could deliver. Well, we’ve seen what has happened. We haven’t gotten either the economies in Government that were promised; we haven’t gotten the 4% inflation that we were supposed to get at the end of Mr. Carter’s first term. Instead we had, I think, in the second quarter, a Consumer Price Index registering around 12%. And nobody really knows, with the latest increase in the Wholesale Price Index – that’s about 18% on an annualized basis – what it’s going to be. Let me say this. I think my programs are far less inflationary than those of Governor Reagan. His own running mate, when he was running for the Presidency, said that they would cost 30% inflation inside of two years, and he cited his leading economic advisor, a very distinguished economist, Paul Macavoy, as the source of that information. He went so far as to call it “brutal economics.” I’ve been very careful – I have been very careful in saying that what I’m going to do is to bring Federal spending under control first. I would like to stand here and promise the American people a tax cut, as Governor Reagan has done. But, you know, it’s gotten to be about $122 difference. Somebody worked it out. And they figured out that between the tax cut that Governor Reagan is promising the American people, and the tax cut that Jimmy Carter is promising in 198I, his is worth about $122 more. So you, dear voters, are out there on the auction block, and these two candidates are bidding for your votes. And one is going to give you $122 more if you happen to be in that range of about a $20,000-a-year income. I’m going to wait until I see that that inflation rate is going down, before I even begin to phase in the business tax cuts that I’ve talked about. But I think, by improving productivity, they would be far less inflationary than the consumption-oriented tax cut that Governor Reagan is recommending.
