Title	Debate	Date	Participants	Moderators	Speaker	Text
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	… unacceptable. So the point is — the point is that I have repudiated every time someone’s been out of line, whether they’ve been part of my campaign or not, and I will continue to do that. But the fact is that we need to absolutely not stand for the kind of things that have been going on. I haven’t.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Yes, real quick. Mr. Ayers, I don’t care about an old washed-up terrorist. But as Senator Clinton said in her debates with you, we need to know the full extent of that relationship. We need to know the full extent of Senator Obama’s relationship with ACORN, who is now on the verge of maybe perpetrating one of the greatest frauds in voter history in this country, maybe destroying the fabric of democracy. The same front outfit organization that your campaign gave $832,000 for “lighting and site selection.” So all of these things need to be examined, of course.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, again, while you were on the board of the Woods Foundation, you and Mr. Ayers, together, you sent $230,000 to ACORN. So — and you launched your political campaign in Mr. Ayers’ living room.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	And it’s not the fact — it’s not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more, and he had a long association with him. It’s the fact that all the — all of the details need to be known about Senator Obama’s relationship with them and with ACORN and the American people will make a judgment. And my campaign is about getting this economy back on track, about creating jobs, about a brighter future for America. And that’s what my campaign is about and I’m not going to raise taxes the way Senator Obama wants to raise taxes in a tough economy. And that’s really what this campaign is going to be about.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, Americans have gotten to know Sarah Palin. They know that she’s a role model to women and other — and reformers all over America. She’s a reformer. She is — she took on a governor who was a member of her own party when she ran for governor. When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, “This can’t go on.” She’s given money back to the taxpayers. She’s cut the size of government. She negotiated with the oil companies and faced them down, a $40 billion pipeline of natural gas that’s going to relieve the energy needs of the United — of what they call the lower 48. She’s a reformer through and through. And it’s time we had that bresh of freth air (sic) — breath of fresh air coming into our nation’s capital and sweep out the old-boy network and the cronyism that’s been so much a part of it that I’ve fought against for all these years. She’ll be my partner. She understands reform. And, by the way, she also understands special-needs families. She understands that autism is on the rise, that we’ve got to find out what’s causing it, and we’ve got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children. She understands that better than almost any American that I know. I’m proud of her. And she has ignited our party and people all over America that have never been involved in the political process. And I can’t tell how proud I am of her and her family. Her husband’s a pretty tough guy, by the way, too.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	I think that Joe Biden is qualified in many respects. But I do point out that he’s been wrong on many foreign policy and national security issues, which is supposed to be his strength. He voted against the first Gulf War. He voted against it and, obviously, we had to take Saddam Hussein out of Kuwait or it would’ve threatened the Middle Eastern world supply. In Iraq, he had this cockamamie idea about dividing Iraq into three countries. We’re seeing Iraq united as Iraqis, tough, hard, but we’re seeing them. We’re now about to have an agreement for status of forces in Iraq coming up. There are several issues in which, frankly, Joe Biden and I openly and honestly disagreed on national security policy, and he’s been wrong on a number of the major ones. But again, I want to come back to, notice every time Senator Obama says, “We need to spend more, we need to spend more, that’s the answer” — why do we always have to spend more? Why can’t we have transparency, accountability, reform of these agencies of government? Maybe that’s why he’s asked for 860 — sought and proposed $860 billion worth of new spending and wants to raise people’s taxes in a time of incredible challenge and difficulty and heartache for the American families.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	I believe we can, for all intents and purposes, eliminate our dependence on Middle Eastern oil and Venezuelan oil. Canadian oil is fine. By the way, when Senator Obama said he would unilaterally renegotiate the North American Free Trade Agreement, the Canadians said, “Yes, and we’ll sell our oil to China.” You don’t tell countries you’re going to unilaterally renegotiate agreements with them. We can eliminate our dependence on foreign oil by building 45 new nuclear plants, power plants, right away. We can store and we can reprocess. Senator Obama will tell you, in the — as the extreme environmentalists do, it has to be safe. Look, we’ve sailed Navy ships around the world for 60 years with nuclear power plants on them. We can store and reprocess spent nuclear fuel, Senator Obama, no problem. So the point is with nuclear power, with wind, tide, solar, natural gas, with development of flex fuel, hybrid, clean coal technology, clean coal technology is key in the heartland of America that’s hurting rather badly. So I think we can easily, within seven, eight, ten years, if we put our minds to it, we can eliminate our dependence on the places in the world that harm our national security if we don’t achieve our independence.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, you know, I admire so much Senator Obama’s eloquence. And you really have to pay attention to words. He said, we will look at offshore drilling. Did you get that? Look at. We can offshore drill now. We’ve got to do it now. We will reduce the cost of a barrel of oil because we show the world that we have a supply of our own. It’s doable. The technology is there and we have to drill now. Now, on the subject of free trade agreements. I am a free trader. And I need — we need to have education and training programs for displaced workers that work, going to our community colleges. But let me give you another example of a free trade agreement that Senator Obama opposes. Right now, because of previous agreements, some made by President Clinton, the goods and products that we send to Colombia, which is our largest agricultural importer of our products, is — there’s a billion dollars that we — our businesses have paid so far in order to get our goods in there. Because of previous agreements, their goods and products come into our country for free. So Senator Obama, who has never traveled south of our border, opposes the Colombia Free Trade Agreement. The same country that’s helping us try to stop the flow of drugs into our country that’s killing young Americans. And also the country that just freed three Americans that will help us create jobs in America because they will be a market for our goods and products without having to pay — without us having to pay the billions of dollars — the billion dollars and more that we’ve already paid. Free trade with Colombia is something that’s a no-brainer. But maybe you ought to travel down there and visit them and maybe you could understand it a lot better.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, let me just said that that this is — he — Senator Obama doesn’t want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to — with Hugo Chavez, the guy who has been helping FARC, the terrorist organization. Free trade between ourselves and Colombia, I just recited to you the benefits of concluding that agreement, a billion dollars of American dollars that could have gone to creating jobs and businesses in the United States, opening up those markets. So I don’t — I don’t think there’s any doubt that Senator Obama wants to restrict trade and he wants to raise taxes. And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression. We’re not going to follow that path while I’m — when I’m president of the United States.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, it is a terribly painful situation for Americans. They’re seeing their premiums, their co-pays go up. Forty-seven million Americans are without health insurance in America today. And it really is the cost, the escalating costs of health care that are inflicting such pain on working families and people across this country. And I am convinced we need to do a lot of things. We need to put health care records online. The V.A. does that. That will — that will reduce costs. We need to have more community health centers. We need to have walk-in clinics. The rise of obesity amongst young Americans is one of the most alarming statistics that there is. We should have physical fitness programs and nutrition programs in schools. Every parent should know what’s going on there. We — we need to have — we need to have employers reward employees who join health clubs and practice wellness and fitness. But I want to give every American family a $5,000 refundable tax credit. Take it and get anywhere in America the health care that you wish. Now, my old buddy, Joe, Joe the plumber, is out there. Now, Joe, Senator Obama’s plan, if you’re a small business and you are able — and your — the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you’re out there, my friend, and you’ve got employees, and you’ve got kids, if you don’t get — adopt the health care plan that Senator Obama mandates, he’s going to fine you. Now, Senator Obama, I’d like — still like to know what that fine is going to be, and I don’t think that Joe right now wants to pay a fine when he is seeing such difficult times in America’s economy. Senator Obama wants to set up health care bureaucracies, take over the health care of America through — as he said, his object is a single payer system. If you like that, you’ll love Canada and England. So the point is…
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Hey, Joe, you’re rich, congratulations, because what Joe wanted to do was buy the business that he’s been working for 10-12 hours a day, seven days a week, and you said that you wanted to spread the wealth, but — in other words, take Joe’s money and then you decide what to do with it. Now, Joe, you’re rich, congratulations, and you will then fall into the category where you’ll have to pay a fine if you don’t provide health insurance that Senator Obama mandates, not the kind that you think is best for your family, your children, your employees, but the kind that he mandates for you. That’s big government at its best. Now, 95 percent of the people in America will receive more money under my plan because they will receive not only their present benefits, which may be taxed, which will be taxed, but then you add $5,000 onto it, except for those people who have the gold-plated Cadillac insurance policies that have to do with cosmetic surgery and transplants and all of those kinds of things. And the good thing about this is they’ll be able to go across America. The average cost of a health care insurance plan in America today is $5,800. I’m going to give them $5,000 to take with them wherever they want to go, and this will give them affordability. This will give them availability. This will give them a chance to choose their own futures, not have Senator Obama and government decide that for them. This really gets down to the fundamental difference in our philosophies. If you notice that in all of this proposal, Senator — government wants — Senator Obama wants government to do the job. Senator Obama wants government to do the job. I want, Joe, you to do the job. I want to leave money in your pocket. I want you to be able to choose the health care for you and your family. That’s what I’m all about. And we’ve got too much government and too much spending and the government is — the size of government has grown by 40 percent in the last eight years. We can’t afford that in the next eight years and Senator Obama, with the Democrats in charge of Congress, things have gotten worse. Have you noticed, they’ve been in charge the last two years.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	I would never and have never in all the years I’ve been there imposed a litmus test on any nominee to the court. That’s not appropriate to do.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	I thought it was a bad decision. I think there were a lot of decisions that were bad. I think that decisions should rest in the hands of the states. I’m a federalist. And I believe strongly that we should have nominees to the United States Supreme Court based on their qualifications rather than any litmus test. Now, let me say that there was a time a few years ago when the United States Senate was about to blow up. Republicans wanted to have just a majority vote to confirm a judge and the Democrats were blocking in an unprecedented fashion. We got together seven Republicans, seven Democrats. You were offered a chance to join. You chose not to because you were afraid of the appointment of, quote, “conservative judges.” I voted for Justice Breyer and Justice Ginsburg. Not because I agreed with their ideology, but because I thought they were qualified and that elections have consequences when presidents are nominated. This is a very important issue we’re talking about. Senator Obama voted against Justice Breyer and Justice Roberts on the grounds that they didn’t meet his ideological standards. That’s not the way we should judge these nominees. Elections have consequences. They should be judged on their qualifications. And so that’s what I will do. I will find the best people in the world — in the United States of America who have a history of strict adherence to the Constitution. And not legislating from the bench.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	I would consider anyone in their qualifications. I do not believe that someone who has supported Roe v. Wade that would be part of those qualifications. But I certainly would not impose any litmus test.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Obviously, that law waived the statute of limitations, which you could have gone back 20 or 30 years. It was a trial lawyer’s dream. Let me talk to you about an important aspect of this issue. We have to change the culture of America. Those of us who are proudly pro-life understand that. And it’s got to be courage and compassion that we show to a young woman who’s facing this terribly difficult decision. Senator Obama, as a member of the Illinois State Senate, voted in the Judiciary Committee against a law that would provide immediate medical attention to a child born of a failed abortion. He voted against that. And then, on the floor of the State Senate, as he did 130 times as a state senator, he voted present. Then there was another bill before the Senate Judiciary Committee in the state of Illinois not that long ago, where he voted against a ban on partial-birth abortion, one of the late-term abortion, a really — one of the bad procedures, a terrible. And then, on the floor of the Illinois State Senate, he voted present. I don’t know how you vote “present” on some of that. I don’t know how you align yourself with the extreme aspect of the pro- abortion movement in America. And that’s his record, and that’s a matter of his record. And he’ll say it has something to do with Roe v. Wade, about the Illinois State Senate. It was clear-cut votes that Senator Obama voted, I think, in direct contradiction to the feelings and views of mainstream America.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Just again, the example of the eloquence of Senator Obama. He’s health for the mother. You know, that’s been stretched by the pro-abortion movement in America to mean almost anything. That’s the extreme pro-abortion position, quote, “health.” But, look, Cindy and I are adoptive parents. We know what a treasure and joy it is to have an adopted child in our lives. We’ll do everything we can to improve adoption in this country. But that does not mean that we will cease to protect the rights of the unborn. Of course, we have to come together. Of course, we have to work together, and, of course, it’s vital that we do so and help these young women who are facing such a difficult decision, with a compassion, that we’ll help them with the adoptive services, with the courage to bring that child into this world and we’ll help take care of it.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, it’s the civil rights issue of the 21st century. There’s no doubt that we have achieved equal access to schools in America after a long and difficult and terrible struggle. But what is the advantage in a low income area of sending a child to a failed school and that being your only choice? So choice and competition amongst schools is one of the key elements that’s already been proven in places in like New Orleans and New York City and other places, where we have charter schools, where we take good teachers and we reward them and promote them. And we find bad teachers another line of work. And we have to be able to give parents the same choice, frankly, that Senator Obama and Mrs. Obama had and Cindy and I had to send our kids to the school — their kids to the school of their choice. Charter schools aren’t the only answer, but they’re providing competition. They are providing the kind of competitions that have upgraded both schools — types of schools. Now, throwing money at the problem is not the answer. You will find that some of the worst school systems in America get the most money per student. So I believe that we need to reward these good teachers. We need to encourage programs such as Teach for America and Troops to Teachers where people, after having served in the military, can go right to teaching and not have to take these examinations which — or have the certification that some are required in some states. Look, we must improve education in this country. As far as college education is concerned, we need to make those student loans available. We need to give them a repayment schedule that they can meet. We need to have full student loan program for in-state tuition. And we certainly need to adjust the certain loan eligibility to inflation.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, sure. I’m sure you’re aware, Senator Obama, of the program in the Washington, D.C., school system where vouchers are provided and there’s a certain number, I think it’s a thousand and some and some 9,000 parents asked to be eligible for that. Because they wanted to have the same choice that you and I and Cindy and your wife have had. And that is because they wanted to choose the school that they thought was best for their children. And we all know the state of the Washington, D.C., school system. That was vouchers. That was vouchers, Senator Obama. And I’m frankly surprised you didn’t pay more attention to that example. Now as far as the No Child Left Behind is concerned, it was a great first beginning in my view. It had its flaws, it had its problems, the first time we had looked at the issue of education in America from a nationwide perspective. And we need to fix a lot of the problems. We need to sit down and reauthorize it. But, again, spending more money isn’t always the answer. I think the Head Start program is a great program. A lot of people, including me, said, look, it’s not doing what it should do. By the third grade many times children who were in the Head Start program aren’t any better off than the others. Let’s reform it. Let’s reform it and fund it. That was, of course, out-of-bounds by the Democrats. We need to reform these programs. We need to have transparency. We need to have rewards. It’s a system that cries out for accountability and transparency and the adequate funding. And I just said to you earlier, town hall meeting after town hall meeting, parents come with kids, children — precious children who have autism. Sarah Palin knows about that better than most. And we’ll find and we’ll spend the money, research, to find the cause of autism. And we’ll care for these young children. And all Americans will open their wallets and their hearts to do so. But to have a situation, as you mentioned in our earlier comments, that the most expensive education in the world is in the United States of America also means that it cries out for reform, as well. And I will support those reforms, and I will fund the ones that are reformed. But I’m not going to continue to throw money at a problem. And I’ve got to tell you that vouchers, where they are requested and where they are agreed to, are a good and workable system. And it’s been proven.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Because there’s not enough vouchers; therefore, we shouldn’t do it, even though it’s working. I got it.
October 15, 2008 Debate Transcript	The Third McCain-Obama Presidential Debate	2008-10-15	U.S. SENATOR JOHN MCCAIN (AZ)REPUBLICAN PRESIDENTIAL NOMINEE U. S. SENATOR BARACK OBAMA (IL)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	MCCAIN	Well, thank you again, Bob. Thanks to Hofstra. And it’s great to be with you again. I think we’ve had a very healthy discussion. My friends, as I said in my opening remarks, these are very difficult times and challenges for America. And they were graphically demonstrated again today. America needs a new direction. We cannot be satisfied with what we’ve been doing for the last eight years. I have a record of reform, and taking on my party, the other party, the special interests, whether it be an HMO Patients’ Bill of Rights, or trying to clean up the campaign finance system in — in this country, or whether it be establishment of a 9/11 Commission, I have a long record of it. And I’ve been a careful steward of your tax dollars. We have to make health care affordable and available. We have to make quality education there for all of our citizens, not just the privileged few. We have to stop the spending. We have to stop the spending, which has mortgaged your children’s futures. All of these things and all the promises and commitments that Senator Obama and I made (inaudible) made to you tonight will base — will be based on whether you can trust us or not to be careful stewards of your tax dollar, to make sure America is safe and secure and prosperous, to make sure we reform the institutions of government. That’s why I’ve asked you not only to examine my record, but my proposals for the future of this country. I’ve spent my entire life in the service of this nation and putting my country first. Thereâ€™s a long line of McCains that have served our country for a long time in war and in peace, it’s been the great honor of my life, and I’ve been proud to serve. And I hope you’ll give me an opportunity to serve again. I’d be honored and humbled.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	Bob, thank you very much. I want to thank Arizona State as well. Yes, we can be safe and secure, if we stay on the offense against the terrorists and if we spread freedom and liberty around the world. I have got a comprehensive strategy to not only chase down the Al Qaida, wherever it exists — and we’re making progress; three-quarters of Al Qaida leaders have been brought to justice — but to make sure that countries that harbor terrorists are held to account. As a result of securing ourselves and ridding the Taliban out of Afghanistan, the Afghan people had elections this weekend. And the first voter was a 19-year-old woman. Think about that. Freedom is on the march. We held to account a terrorist regime in Saddam Hussein. In other words, in order to make sure we’re secure, there must be a comprehensive plan. My opponent just this weekend talked about how terrorism could be reduced to a nuisance, comparing it to prostitution, illegal gambling. I think that attitude and that point of view is dangerous. I don’t think you can secure America for the long run if you don’t have a comprehensive view as to how to defeat these people. At home, we’ll do everything we can to protect the homeland. I signed the homeland security bill to better align our assets and resources. My opponent voted against it. We’re doing everything we can to protect our borders and ports. But absolutely we can be secure in the long run. It just takes good, strong leadership.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	Gosh, I just don’t think I ever said I’m not worried about Osama bin Laden. It’s kind of one of those exaggerations. Of course we’re worried about Osama bin Laden. We’re on the hunt after Osama bin Laden. We’re using every asset at our disposal to get Osama bin Laden. My opponent said this war is a matter of intelligence and law enforcement. No, this war is a matter of using every asset at our disposal to keep the American people protected.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated. And so we took the right action and didn’t allow contaminated medicine into our country. We’re working with Canada to hopefully — that they’ll produce a — help us realize the vaccine necessary to make sure our citizens have got flu vaccinations during this upcoming season. My call to our fellow Americans is if you’re healthy, if you’re younger, don’t get a flu shot this year. Help us prioritize those who need to get the flu shot, the elderly and the young. The CDC, responsible for health in the United States, is setting those priorities and is allocating the flu vaccine accordingly. I haven’t gotten a flu shot, and I don’t intend to because I want to make sure those who are most vulnerable get treated. We have a problem with litigation in the United States of America. Vaccine manufacturers are worried about getting sued, and therefore they have backed off from providing this kind of vaccine. One of the reasons I’m such a strong believer in legal reform is so that people aren’t afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law. But the best thing we can do now, Bob, given the circumstances with the company in England is for those of us who are younger and healthy, don’t get a flu shot.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	I would. Thank you. I want to remind people listening tonight that a plan is not a litany of complaints, and a plan is not to lay out programs that you can’t pay for. He just said he wants everybody to be able to buy in to the same plan that senators and congressmen get. That costs the government $7,700 per family. If every family in America signed up, like the senator suggested, if would cost us $5 trillion over 10 years. It’s an empty promise. It’s called bait and switch.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	Well, his rhetoric doesn’t match his record. He been a senator for 20 years. He voted to increase taxes 98 times. When they tried to reduce taxes, he voted against that 127 times. He talks about being a fiscal conservative, or fiscally sound, but he voted over — he voted 277 times to waive the budget caps, which would have cost the taxpayers $4. 2 trillion. He talks about PAYGO. I’ll tell you what PAYGO means, when you’re a senator from Massachusetts, when you’re a colleague of Ted Kennedy, pay go means: You pay, and he goes ahead and spends. He’s proposed $2. 2 trillion of new spending, and yet the so-called tax on the rich, which is also a tax on many small-business owners in America, raises $600 million by our account — billion, $800 billion by his account. There is a tax gap. And guess who usually ends up filling the tax gap? The middle class. I propose a detailed budget, Bob. I sent up my budget man to the Congress, and he says, here’s how we’re going to reduce the deficit in half by five years. It requires pro-growth policies that grow our economy and fiscal sanity in the halls of Congress.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	I’d say, Bob, I’ve got policies to continue to grow our economy and create the jobs of the 21st century. And here’s some help for you to go get an education. Here’s some help for you to go to a community college. We’ve expanded trade adjustment assistance. We want to help pay for you to gain the skills necessary to fill the jobs of the 21st century. You know, there’s a lot of talk about how to keep the economy growing. We talk about fiscal matters. But perhaps the best way to keep jobs here in America and to keep this economy growing is to make sure our education system works. I went to Washington to solve problems. And I saw a problem in the public education system in America. They were just shuffling too many kids through the system, year after year, grade after grade, without learning the basics. And so we said - Let’s raise the standards. We’re spending more money, but let’s raise the standards and measure early and solve problems now, before it’s too late. No, education is how to help the person who’s lost a job. Education is how to make sure we’ve got a workforce that’s productive and competitive. Got four more years, I’ve got more to do to continue to raise standards, to continue to reward teachers and school districts that are working, to emphasize math and science in the classrooms, to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma. And so the person you talked to, I say, here’s some help, here’s some trade adjustment assistance money for you to go a community college in your neighborhood, a community college which is providing the skills necessary to fill the jobs of the 21st century. And that’s what I would say to that person.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	Whew! Let me start with the Pell Grants. In his last litany of misstatements. He said we cut Pell Grants. We’ve increased Pell Grants by a million students. That’s a fact. You know, he talks to the workers. Let me talk to the workers. You’ve got more money in your pocket as a result of the tax relief we passed and he opposed. If you have a child, you got a $1,000 child credit. That’s money in your pocket. If you’re married, we reduced the marriage penalty. The code ought to encourage marriage, not discourage marriage. We created a 10 percent bracket to help lower-income Americans. A family of four making $40,000 received about $1,700 in tax relief. It’s your money. The way my opponent talks, he said, “We’re going to spend the government’s money. “No, we’re spending your money. And when you have more money in your pocket, you’re able to better afford things you want. I believe the role of government is to stand side by side with our citizens to help them realize their dreams, not tell citizens how to live their lives. My opponent talks about fiscal sanity. His record in the United States Senate does not match his rhetoric. He voted to increase taxes 98 times and to bust the budget 277 times.
October 13, 2004 Debate Transcript	The Third Bush-Kerry Presidential Debate	2004-10-13	GEORGE W. BUSHPRESIDENT OF THE UNITED STATES U. S. SENATOR JOHN F. KERRY (MA)DEMOCRATIC PRESIDENTIAL NOMINEE	BOB SCHIEFFER	BUSH	Senator, no one’s playing with your votes. You voted to increase taxes 98 times. When they voted — when they proposed reducing taxes, you voted against it 126 times. He voted to violate the budget cap 277 times. You know, there’s a main stream in American politics and you sit right on the far left bank. As a matter of fact, your record is such that Ted Kennedy, your colleague, is the conservative senator from Massachusetts.
